,id,user_id,phone_no,country,ratings,number_of_reviews,number_of_customers,years_of_experience,type_of_consultant,date_of_birth,approved,first_name,last_name,lat,long
985,986,2,9999999999,AUH,3.75,52,52,14,Education,3/26/2021,FALSE,Khalil,MCKNIGHT,1.395696473,46.37026
986,987,2,9999999999,ITA,3,31,31,6,Education,3/26/2021,FALSE,Moises,GAMBLE,-0.861378803,25.23672382
987,988,2,9999999999,PAP,3,66,66,1,Lawyer,3/26/2021,FALSE,Zariah,VANG,-26.80924016,-26.27957156
988,989,2,9999999999,SIC,3.5,17,17,4,Lawyer,3/26/2021,FALSE,Conor,COOLEY,14.95352975,-3.41850364
989,990,2,9999999999,MOD,2,0,0,6,Career,3/26/2021,FALSE,Nikolai,CARNEY,-39.86201582,-5.520328546
990,991,2,9999999999,TUS,2.75,29,29,1,Doctor,3/26/2021,FALSE,Lauryn,COWAN,-19.87861405,-38.5740883
991,992,2,9999999999,GRC,3,23,23,3,Education,3/26/2021,FALSE,Alijah,FORBES,7.64871103,36.15573224
992,993,2,9999999999,RUS,3,21,21,0,Doctor,3/26/2021,FALSE,Mathew,FERRELL,-20.94097198,46.52292934
993,994,2,9999999999,SWD,3.5,81,81,19,Lawyer,3/26/2021,FALSE,Keaton,DAVIES,-28.24307615,-30.77494676
994,995,2,9999999999,DEN,1.5,65,65,7,Career,3/26/2021,FALSE,Alanna,BARAJAS,-16.10739917,49.99626935
995,996,2,9999999999,MOR,2.25,65,65,20,Doctor,3/26/2021,FALSE,Kara,SHEA,45.12208515,-12.12346091
996,997,2,9999999999,TUN,3.5,8,8,1,Career,3/26/2021,FALSE,Francis,OSBORN,-16.21605315,37.0052886
997,998,2,9999999999,TUR,3.75,32,32,1,Lawyer,3/26/2021,FALSE,Karla,BRIGHT,37.68580978,-6.589757145
998,999,2,9999999999,USA,4,16,16,1,Doctor,3/26/2021,FALSE,Quentin,CUEVAS,-12.6958373,-5.283122231
999,1000,2,9999999999,MEX,3.5,78,78,6,Education,3/26/2021,FALSE,Ty,BOLTON,34.83783634,-44.00638853
1000,1001,2,9999999999,COL,3.5,50,50,6,Education,3/26/2021,FALSE,Cassandra,MURILLO,-31.60524031,0.564512167
1001,1002,2,9999999999,VEN,2.75,44,44,6,Lawyer,3/26/2021,FALSE,Ariah,LUTZ,-8.365701835,-7.282349178
1002,1003,2,9999999999,PER,3.5,7,7,0,Lawyer,3/26/2021,FALSE,Evie,DUARTE,2.722291932,3.103848908
1003,1004,2,9999999999,BRA,2.75,63,63,1,Education,3/26/2021,FALSE,Frances,KIDD,-0.233389019,-10.11458311
1004,1005,2,9999999999,BOL,2.75,6,6,4,Education,3/26/2021,FALSE,Jaime,KEY,22.04664237,-0.120219134
1005,1006,2,9999999999,PAR,3.25,93,93,5,Career,3/26/2021,FALSE,Aileen,COOKE,12.62653072,-0.387293605
1006,1007,2,9999999999,CHL,3.25,12,12,5,Career,3/26/2021,FALSE,Lennon,GOFF,6.88231787,9.947276433
1007,1008,2,9999999999,ARG,3.5,87,87,1,Education,3/26/2021,FALSE,Charley,DEJESUS,-14.45691113,-25.55298725
1008,1009,2,9999999999,UKG,2.5,46,46,1,Education,3/26/2021,FALSE,Rosemary,MARIN,46.45628018,0.632896537
1009,1010,2,9999999999,NTH,2.75,73,73,2,Education,3/26/2021,FALSE,Danna,DOTSON,-4.89262907,4.591282368
1010,1011,2,9999999999,BEL,2.75,65,65,16,Education,3/26/2021,FALSE,Regina,BONNER,13.81295956,-17.7894878
1011,1012,2,9999999999,FRN,2,67,67,5,Career,3/26/2021,FALSE,Ronin,COTTON,0.081523977,14.95017794
1012,1013,2,9999999999,SWZ,3,77,77,15,Doctor,3/26/2021,FALSE,Kian,MERRILL,38.94964759,-10.90034667
1013,1014,2,9999999999,SPN,3.25,47,47,4,Career,3/26/2021,FALSE,Kaelyn,LINDSAY,3.842498859,0.052413496
1014,1015,2,9999999999,POR,3.75,90,90,0,Doctor,3/26/2021,FALSE,Lennox,LANCASTER,1.127989368,2.587035916
1015,1016,2,9999999999,HAN,2,18,18,6,Lawyer,3/26/2021,FALSE,Virginia,MCGOWAN,-26.6904778,-20.34712479
1016,1017,2,9999999999,BAV,2.75,86,86,5,Career,3/26/2021,FALSE,Malakai,FELIX,-25.36292661,-6.537474559
1017,1018,2,9999999999,GMY,3.5,65,65,6,Lawyer,3/26/2021,FALSE,Hanna,SALGADO,8.861151429,-32.94256625
1018,1019,2,9999999999,BAD,3.5,98,98,2,Career,3/26/2021,FALSE,Atlas,SLATER,24.37857136,-36.89932323
1019,1020,2,9999999999,SAX,3.5,65,65,2,Lawyer,3/26/2021,FALSE,Rebekah,CARVER,-15.18619881,-49.92911327
1020,1021,2,9999999999,WRT,2.75,16,16,7,Doctor,3/26/2021,FALSE,Jerry,GUTHRIE,-0.777454381,-1.547407243
1021,1022,2,9999999999,HSE,3,42,42,8,Doctor,3/26/2021,FALSE,Alani,HOLMAN,25.9801669,0.577762559
1022,1023,2,9999999999,HSG,2.5,91,91,5,Doctor,3/26/2021,FALSE,Edith,FULTON,-23.8018204,33.00771384
1023,1024,2,9999999999,MEC,2.5,77,77,2,Education,3/26/2021,FALSE,Liana,SNIDER,28.92911545,-9.131761582
1024,1025,2,9999999999,AUH,2.75,38,38,3,Doctor,3/26/2021,FALSE,Ryland,SEARS,13.95361213,1.941812597
1025,1026,2,9999999999,ITA,3.75,10,10,6,Lawyer,3/26/2021,FALSE,Charleigh,WITT,-19.90898402,48.26342548
1026,1027,2,9999999999,PAP,2.75,12,12,0,Lawyer,3/26/2021,FALSE,Gloria,NEWELL,26.35846457,36.98489762
1027,1028,2,9999999999,SIC,3.5,13,13,10,Career,3/26/2021,FALSE,Ahmed,BYERS,13.46439858,-48.28267733
1028,1029,2,9999999999,MOD,3.75,91,91,6,Doctor,3/26/2021,FALSE,Saul,LEHMAN,-13.87865192,-42.81115696
1029,1030,2,9999999999,TUS,3.75,56,56,6,Career,3/26/2021,FALSE,Sterling,GORMAN,0.154606228,12.71779201
1030,1031,2,9999999999,GRC,3.25,99,99,0,Lawyer,3/26/2021,FALSE,Cameron,COSTELLO,-18.78649516,34.96681105
1031,1032,2,9999999999,RUS,2.75,7,7,4,Doctor,3/26/2021,FALSE,Colette,DONAHUE,-35.65915023,-25.56723476
1032,1033,2,9999999999,SWD,3,61,61,4,Education,3/26/2021,FALSE,Kailey,DELANEY,2.136319749,44.51654195
1033,1034,2,9999999999,DEN,3.25,46,46,24,Career,3/26/2021,FALSE,Dennis,ALBERT,-27.55599022,36.15803456
1034,1035,2,9999999999,MOR,3.75,69,69,4,Lawyer,3/26/2021,FALSE,Lawrence,WORKMAN,-8.178368358,-39.51373543
1035,1036,2,9999999999,TUN,3.5,57,57,6,Career,3/26/2021,FALSE,Carter,ROSAS,-3.242885009,17.99157758
1036,1037,2,9999999999,TUR,3.75,27,27,5,Career,3/26/2021,FALSE,Helena,SPRINGER,-14.4964702,3.154852204
1037,1038,2,9999999999,USA,3.5,42,42,5,Career,3/26/2021,FALSE,Matilda,JUSTICE,-31.28117812,-21.23241407
1038,1039,2,9999999999,MEX,3.25,61,61,0,Lawyer,3/26/2021,FALSE,Zayne,KINNEY,-3.533563088,13.26541549
1039,1040,2,9999999999,COL,3.5,75,75,3,Lawyer,3/26/2021,FALSE,Imani,ODELL,-2.688589714,-5.282417309
1040,1041,2,9999999999,VEN,3.25,32,32,3,Lawyer,3/26/2021,FALSE,Bodhi,LAKE,-19.98232656,-24.60756659
1041,1042,2,9999999999,PER,3.25,49,49,0,Lawyer,3/26/2021,FALSE,Bridget,DONNELLY,30.96868058,-48.34390729
1042,1043,2,9999999999,BRA,3.5,4,4,2,Doctor,3/26/2021,FALSE,Cynthia,LAW,-5.118094035,-5.749552157
1043,1044,2,9999999999,BOL,3.5,54,54,5,Education,3/26/2021,FALSE,Janiyah,DAILEY,-16.80948105,9.563517812
1044,1045,2,9999999999,PAR,3.5,53,53,3,Education,3/26/2021,FALSE,Marissa,GUEVARA,6.522716878,-24.52001973
1045,1046,2,9999999999,CHL,2.75,61,61,7,Career,3/26/2021,FALSE,Arjun,SHOEMAKER,-1.843983233,14.4338503
1046,1047,2,9999999999,ARG,3.5,4,4,5,Doctor,3/26/2021,FALSE,Darius,BARLOW,-13.78943323,4.747415252
1047,1048,2,9999999999,UKG,3.5,16,16,25,Career,3/26/2021,FALSE,Johanna,MARINO,34.71317679,-47.70430175
1048,1049,2,9999999999,NTH,2.75,89,89,20,Lawyer,3/26/2021,FALSE,Sasha,WINTER,30.09336611,-22.25687973
1049,1050,2,9999999999,BEL,3,24,24,1,Lawyer,3/26/2021,FALSE,Arlo,CRAFT,8.538937953,-34.24785374
1050,1051,2,9999999999,FRN,3.5,45,45,6,Career,3/26/2021,FALSE,Eden,KATZ,-2.261169848,-26.51127262
1051,1052,2,9999999999,SWZ,3,44,44,3,Education,3/26/2021,FALSE,Tony,PICKETT,8.081180492,-9.208105209
1052,1053,2,9999999999,SPN,2.75,71,71,2,Career,3/26/2021,FALSE,Kaliyah,ESPINOSA,22.24420686,-14.74356838
1053,1054,2,9999999999,POR,3,44,44,2,Doctor,3/26/2021,FALSE,Dustin,DALY,-6.735594392,20.02365502
1054,1055,2,9999999999,HAN,3.25,29,29,5,Lawyer,3/26/2021,FALSE,Cecelia,MALONEY,-11.14112663,15.23671414
1055,1056,2,9999999999,BAV,3.25,27,27,6,Doctor,3/26/2021,FALSE,Kellen,GOLDSTEIN,-20.88438859,48.47787021
1056,1057,2,9999999999,GMY,3.5,7,7,0,Doctor,3/26/2021,FALSE,Adelina,CROWLEY,-40.32122132,-24.6057643
1057,1058,2,9999999999,BAD,3.75,93,93,1,Education,3/26/2021,FALSE,Jessa,VOGEL,-2.543588213,5.656086104
1058,1059,2,9999999999,SAX,3.5,23,23,6,Education,3/26/2021,FALSE,Hayley,KUHN,-1.403960044,18.96425628
1059,1060,2,9999999999,WRT,3.5,41,41,5,Career,3/26/2021,FALSE,Julissa,PEARCE,-3.348860098,-8.619432092
1060,1061,2,9999999999,HSE,3.5,6,6,12,Lawyer,3/26/2021,FALSE,Winter,HARTLEY,-4.081964051,-8.232922418
1061,1062,2,9999999999,HSG,3.5,31,31,5,Career,3/26/2021,FALSE,Chris,CLEVELAND,1.802827697,-7.731634655
1062,1063,2,9999999999,MEC,3.5,68,68,13,Career,3/26/2021,FALSE,Mohammed,PALACIOS,48.33359667,15.71919791
1063,1064,2,9999999999,AUH,3,20,20,4,Lawyer,3/26/2021,FALSE,Nasir,MCFADDEN,-34.14543501,11.78827661
1064,1065,2,9999999999,ITA,3.5,62,62,3,Doctor,3/26/2021,FALSE,Omari,BRITT,12.93116989,-7.900418253
1065,1066,2,9999999999,PAP,3,7,7,6,Education,3/26/2021,FALSE,Crystal,WOOTEN,-16.8204567,1.646054073
1066,1067,2,9999999999,SIC,3,72,72,6,Career,3/26/2021,FALSE,Kaylie,CORTES,-0.702941615,-3.996943003
1067,1068,2,9999999999,MOD,3.25,48,48,6,Education,3/26/2021,FALSE,Bailee,DILLARD,36.98640176,0.24234158
1068,1069,2,9999999999,PMA,3.5,79,79,3,Education,3/26/2021,FALSE,Kieran,CHILDERS,-22.39244449,33.59377816
1069,1070,2,9999999999,TUS,2.25,16,16,1,Education,3/26/2021,FALSE,Nixon,ALFORD,3.608579046,3.183643992
1070,1071,2,9999999999,GRC,2.5,90,90,2,Education,3/26/2021,FALSE,Rhys,DODD,3.53689645,20.60724828
1071,1072,2,9999999999,RUS,2.75,14,14,5,Education,3/26/2021,FALSE,Charli,EMERSON,12.95369463,-3.582478988
1072,1073,2,9999999999,SWD,3,33,33,4,Career,3/26/2021,FALSE,Henley,WILDER,5.086828323,10.37459514
1073,1074,2,9999999999,DEN,3.25,38,38,6,Career,3/26/2021,FALSE,Anya,LANGE,5.990072201,0.86249337
1074,1075,2,9999999999,MOR,3,34,34,0,Career,3/26/2021,FALSE,Maia,GOLDBERG,0.862720296,-34.28175134
1075,1076,2,9999999999,TUN,3.25,28,28,6,Doctor,3/26/2021,FALSE,Skyla,QUINTERO,-1.652464831,3.779318188
1076,1077,2,9999999999,TUR,3.75,12,12,0,Career,3/26/2021,FALSE,Armani,BEACH,5.389233809,31.30369916
1077,1078,2,9999999999,USA,3.5,1,1,5,Education,3/26/2021,FALSE,Arturo,ENRIQUEZ,-4.471236918,2.646736951
1078,1079,2,9999999999,MEX,2.5,87,87,7,Doctor,3/26/2021,FALSE,Liberty,QUINTANA,-34.73405228,-48.82223687
1079,1080,2,9999999999,COL,2.75,10,10,1,Education,3/26/2021,FALSE,Bowen,HELMS,-15.65654288,1.043643705
1080,1081,2,9999999999,VEN,3.5,64,64,5,Doctor,3/26/2021,FALSE,Frederick,MACKEY,15.34302649,1.509652735
1081,1082,2,9999999999,PER,3,52,52,8,Doctor,3/26/2021,FALSE,Callen,FINCH,29.96203243,-20.75285024
1082,1083,2,9999999999,BRA,3,59,59,4,Education,3/26/2021,FALSE,Leonidas,CRAMER,19.0533967,-31.91861309
1083,1084,2,9999999999,BOL,2.75,100,100,0,Education,3/26/2021,FALSE,Remy,MINOR,6.989079077,-45.79588709
1084,1085,2,9999999999,PAR,3.5,95,95,4,Education,3/26/2021,FALSE,Fernanda,FLANAGAN,10.5990854,28.79761986
1085,1086,2,9999999999,CHL,2.75,33,33,6,Lawyer,3/26/2021,FALSE,Wade,FRANKS,40.52436338,-17.70996408
1086,1087,2,9999999999,ARG,3,20,20,3,Lawyer,3/26/2021,FALSE,Monica,CORONA,1.936779141,-45.78743357
1087,1088,2,9999999999,UKG,3.25,17,17,8,Education,3/26/2021,FALSE,Braylee,KENDALL,12.67975791,-9.341647599
1088,1089,2,9999999999,NTH,3.75,65,65,1,Doctor,3/26/2021,FALSE,Dallas,MCCABE,-3.138871094,-22.4059153
1089,1090,2,9999999999,BEL,2.75,28,28,5,Doctor,3/26/2021,FALSE,Mariam,HENDRICKSON,5.37899567,-21.44529192
1090,1091,2,9999999999,FRN,3,28,28,0,Education,3/26/2021,FALSE,Luka,MOSER,-16.70842955,-32.8492179
1091,1092,2,9999999999,SWZ,3.25,8,8,0,Lawyer,3/26/2021,FALSE,Marie,MCDERMOTT,-0.124800985,-13.52300173
1092,1093,2,9999999999,SPN,3.5,65,65,3,Education,3/26/2021,FALSE,Jakob,CAMP,-6.30832917,13.69050679
1093,1094,2,9999999999,POR,4,36,36,6,Education,3/26/2021,FALSE,Winston,MCLEOD,-39.28591396,24.45730846
1094,1095,2,9999999999,HAN,4,18,18,6,Career,3/26/2021,FALSE,Justice,BERNAL,-34.38665968,7.439531539
1095,1096,2,9999999999,BAV,3.75,48,48,1,Lawyer,3/26/2021,FALSE,Beatrice,KAPLAN,12.1887217,-32.33466532
1096,1097,2,9999999999,GMY,3.25,91,91,2,Career,3/26/2021,FALSE,Hallie,MEDRANO,0,-9.95507293
1097,1098,2,9999999999,BAD,3.25,48,48,1,Doctor,3/26/2021,FALSE,Alonzo,LUGO,-13.53212891,1.892827969
1098,1099,2,9999999999,SAX,3.25,65,65,1,Education,3/26/2021,FALSE,Curtis,TRACY,-4.770609888,42.02637047
1099,1100,2,9999999999,WRT,3.5,31,31,4,Career,3/26/2021,FALSE,Maryam,BACON,-10.18191269,-12.10384652
1100,1101,2,9999999999,HSE,3,53,53,5,Lawyer,3/26/2021,FALSE,Aarav,CROWE,19.04314108,14.95673932
1101,1102,2,9999999999,HSG,2.5,61,61,5,Education,3/26/2021,FALSE,Gustavo,RICHTER,10.94167671,-4.143909707
1102,1103,2,9999999999,MEC,2.75,33,33,6,Education,3/26/2021,FALSE,Angelique,WELSH,-6.516536083,28.33815889
1103,1104,2,9999999999,AUH,3,44,44,5,Lawyer,3/26/2021,FALSE,Anne,HOLLEY,-17.35265624,29.22670855
1104,1105,2,9999999999,ITA,3,78,78,9,Doctor,3/26/2021,FALSE,Madalyn,RATLIFF,-39.12683162,6.329025985
1105,1106,2,9999999999,PAP,3.5,69,69,6,Career,3/26/2021,FALSE,Alayah,MAYFIELD,-44.35693289,0.622447417
1106,1107,2,9999999999,SIC,2.5,15,15,18,Career,3/26/2021,FALSE,Annika,TALLEY,4.465790611,6.885683356
1107,1108,2,9999999999,MOD,2.5,6,6,18,Doctor,3/26/2021,FALSE,Greta,HAINES,-35.47612825,-35.76318564
1108,1109,2,9999999999,PMA,2.75,6,6,14,Lawyer,3/26/2021,FALSE,Royce,DALE,-25.26545829,-4.312236594
1109,1110,2,9999999999,TUS,3,50,50,17,Career,3/26/2021,FALSE,Asa,GIBBONS,21.53382708,-32.93370665
1110,1111,2,9999999999,GRC,3.25,93,93,20,Education,3/26/2021,FALSE,Gannon,HICKEY,29.05600305,-29.37502093
1111,1112,2,9999999999,RUS,3.5,97,97,0,Lawyer,3/26/2021,FALSE,Kyson,BYRNE,11.08089799,21.90147388
1112,1113,2,9999999999,SWD,3.25,81,81,1,Doctor,3/26/2021,FALSE,Lilyana,KIRKLAND,29.00025133,-6.113847208
1113,1114,2,9999999999,DEN,3.5,64,64,4,Doctor,3/26/2021,FALSE,Hank,FARRIS,-3.703634971,-8.421443216
1114,1115,2,9999999999,MOR,3,45,45,5,Education,3/26/2021,FALSE,Izaiah,CORREA,43.66867014,-28.04843579
1115,1116,2,9999999999,TUN,3.5,81,81,1,Education,3/26/2021,FALSE,Roy,TILLMAN,-22.97349233,12.65465412
1116,1117,2,9999999999,TUR,3.5,50,50,1,Education,3/26/2021,FALSE,Kadence,SWEET,-22.49992958,7.661479551
1117,1118,2,9999999999,USA,3.75,66,66,4,Lawyer,3/26/2021,FALSE,Raphael,KESSLER,-2.550038744,0.123043576
1118,1119,2,9999999999,MEX,3.5,88,88,5,Career,3/26/2021,FALSE,Luciano,ENGLAND,-15.69067514,-38.89067891
1119,1120,2,9999999999,COL,3.5,14,14,3,Career,3/26/2021,FALSE,Coraline,HEWITT,-33.88305431,-25.80768758
1120,1121,2,9999999999,VEN,2,39,39,13,Career,3/26/2021,FALSE,Lainey,BLANCO,23.05850416,47.40607644
1121,1122,2,9999999999,PER,2,84,84,3,Lawyer,3/26/2021,FALSE,Mabel,CONNOLLY,-21.46705029,0.900423747
1122,1123,2,9999999999,BRA,3,7,7,6,Doctor,3/26/2021,FALSE,Hayes,PATE,-45.16195331,4.422106596
1123,1124,2,9999999999,BOL,4,79,79,6,Education,3/26/2021,FALSE,Lillie,ELDER,-1.717230531,-1.029810383
1124,1125,2,9999999999,PAR,4,34,34,17,Doctor,3/26/2021,FALSE,Case,BRUNO,-3.167441779,40.29713688
1125,1126,2,9999999999,CHL,4,88,88,5,Education,3/26/2021,FALSE,Darren,HOLCOMB,-21.2229083,-12.6649292
1126,1127,2,9999999999,ARG,2,67,67,6,Education,3/26/2021,FALSE,Mohammad,HYDE,16.07882565,0.926319964
1127,1128,2,9999999999,UKG,3.5,36,36,6,Career,3/26/2021,FALSE,Otto,MCALLISTER,0.405815725,13.04498404
1128,1129,2,9999999999,NTH,3.5,53,53,7,Doctor,3/26/2021,FALSE,Anika,CASH,-24.27983692,-17.5531815
1129,1130,2,9999999999,BEL,3.75,90,90,5,Lawyer,3/26/2021,FALSE,Layton,CHRISTOPHER,-18.66384816,-7.944687217
1130,1131,2,9999999999,FRN,3.75,70,70,5,Career,3/26/2021,FALSE,Azalea,WHITFIELD,38.44030642,-44.93203235
1131,1132,2,9999999999,SWZ,3.25,19,19,6,Doctor,3/26/2021,FALSE,Isaias,MEEKS,4.589545347,3.422665551
1132,1133,2,9999999999,SPN,3.5,58,58,6,Education,3/26/2021,FALSE,Dayana,HATCHER,-16.411671,5.248309193
1133,1134,2,9999999999,POR,2.5,86,86,20,Career,3/26/2021,FALSE,Alberto,FINK,45.40243904,14.76019003
1134,1135,2,9999999999,HAN,3.25,26,26,0,Education,3/26/2021,FALSE,Jamari,SUTHERLAND,-27.12309298,-26.23284325
1135,1136,2,9999999999,BAV,1.5,63,63,12,Education,3/26/2021,FALSE,Colten,NOEL,-0.51408918,-40.01459507
1136,1137,2,9999999999,GMY,2,98,98,4,Education,3/26/2021,FALSE,Dax,RITCHIE,23.21199733,41.72257321
1137,1138,2,9999999999,BAD,2.5,44,44,5,Career,3/26/2021,FALSE,Marvin,ROSA,-8.268321335,-4.654538301
1138,1139,2,9999999999,SAX,2.5,9,9,5,Doctor,3/26/2021,FALSE,Jaliyah,LEAL,1.884319458,-2.681107448
1139,1140,2,9999999999,WRT,3.5,37,37,5,Career,3/26/2021,FALSE,Casey,JOYNER,-30.20078337,-6.492468663
1140,1141,2,9999999999,HSE,2.75,26,26,5,Lawyer,3/26/2021,FALSE,Moshe,STARR,-24.97548265,37.27421341
1141,1142,2,9999999999,HSG,2.75,36,36,2,Lawyer,3/26/2021,FALSE,Addisyn,MORIN,-18.83621497,3.678123263
1142,1143,2,9999999999,MEC,3.5,88,88,5,Career,3/26/2021,FALSE,Johan,DELAROSA,8.598221204,0.68668985
1143,1144,2,9999999999,AUH,3.75,42,42,6,Career,3/26/2021,FALSE,Sam,CONNOR,10.71322096,14.01752908
1144,1145,2,9999999999,ITA,3.5,8,8,1,Education,3/26/2021,FALSE,Matthias,HILTON,-9.036198897,9.458503834
1145,1146,2,9999999999,PAP,2.5,88,88,6,Doctor,3/26/2021,FALSE,Emilee,ALSTON,-33.70231953,-5.813595754
1146,1147,2,9999999999,SIC,3.25,83,83,8,Lawyer,3/26/2021,FALSE,Mira,GILLIAM,-9.018698808,11.54826699
1147,1148,2,9999999999,MOD,3,45,45,5,Doctor,3/26/2021,FALSE,Larry,WYNN,5.131511566,-11.4715537
1148,1149,2,9999999999,PMA,2.75,24,24,7,Lawyer,3/26/2021,FALSE,Trey,WILLS,13.36011595,24.33040125
1149,1150,2,9999999999,TUS,3,40,40,1,Education,3/26/2021,FALSE,Angie,JARAMILLO,23.59871853,23.39786978
1150,1151,2,9999999999,GRC,2.75,44,44,5,Career,3/26/2021,FALSE,Lilith,ONEIL,0,3.62794795
1151,1152,2,9999999999,RUS,3.25,79,79,1,Doctor,3/26/2021,FALSE,Mae,NIEVES,-4.882424434,-7.014545657
1152,1153,2,9999999999,SWD,2.75,77,77,5,Education,3/26/2021,FALSE,Devon,BRITTON,-36.31777287,-2.994485587
1153,1154,2,9999999999,DEN,2.75,43,43,6,Doctor,3/26/2021,FALSE,Trent,RANKIN,19.29482038,10.10219705
1154,1155,2,9999999999,MOR,3.25,20,20,8,Doctor,3/26/2021,FALSE,Meredith,BELCHER,-12.17237657,5.587829437
1155,1156,2,9999999999,TUN,3.5,3,3,1,Education,3/26/2021,FALSE,Mauricio,GUY,18.71261453,-29.90340408
1156,1157,2,9999999999,TUR,3.25,58,58,3,Career,3/26/2021,FALSE,Guadalupe,CHAMBERLAIN,-17.94503623,7.546195181
1157,1158,2,9999999999,USA,3.25,53,53,1,Lawyer,3/26/2021,FALSE,Emelia,TYSON,31.08520395,-3.039218005
1158,1159,2,9999999999,MEX,3.5,89,89,0,Lawyer,3/26/2021,FALSE,Margot,PUCKETT,26.04315804,1.642991067
1159,1160,2,9999999999,COL,3.5,76,76,6,Education,3/26/2021,FALSE,Mathias,DOWNING,7.438006583,20.64399355
1160,1161,2,9999999999,VEN,3.5,5,5,1,Lawyer,3/26/2021,FALSE,Melina,SHARPE,31.93432947,43.87232342
1161,1162,2,9999999999,ECU,3.5,87,87,0,Lawyer,3/26/2021,FALSE,Issac,BOGGS,19.91560074,23.08288426
1162,1163,2,9999999999,PER,2.75,20,20,5,Doctor,3/26/2021,FALSE,Dorian,TRUONG,-28.22132641,3.299823969
1163,1164,2,9999999999,BRA,2.75,53,53,1,Career,3/26/2021,FALSE,Aniya,PIERSON,-48.66021254,-0.277081671
1164,1165,2,9999999999,BOL,2.75,99,99,6,Doctor,3/26/2021,FALSE,Gianni,GODFREY,-22.07032269,-5.750604909
1165,1166,2,9999999999,PAR,3,12,12,5,Career,3/26/2021,FALSE,Alena,MOBLEY,-9.060186519,5.415531572
1166,1167,2,9999999999,CHL,2.5,64,64,6,Lawyer,3/26/2021,FALSE,Ahmad,JOHN,-45.35390737,-35.59454962
1167,1168,2,9999999999,ARG,3,19,19,4,Lawyer,3/26/2021,FALSE,Myra,KERN,-41.51670419,30.18553013
1168,1169,2,9999999999,UKG,3.75,10,10,6,Education,3/26/2021,FALSE,Nikolas,DYE,-1.920060575,2.060356205
1169,1170,2,9999999999,NTH,3.75,56,56,5,Doctor,3/26/2021,FALSE,Oakley,HOLLIS,-9.057930128,19.40379029
1170,1171,2,9999999999,BEL,2.5,61,61,1,Lawyer,3/26/2021,FALSE,Elianna,BRAVO,14.84060719,34.59696977
1171,1172,2,9999999999,FRN,3.25,63,63,0,Doctor,3/26/2021,FALSE,Caitlyn,MAGANA,-30.37975351,-4.929934972
1172,1173,2,9999999999,SWZ,2.75,72,72,2,Career,3/26/2021,FALSE,Uriel,RUTHERFORD,47.87646054,-20.67750306
1173,1174,2,9999999999,SPN,3,7,7,0,Education,3/26/2021,FALSE,Jaelynn,NG,-44.13492579,-48.80018291
1174,1175,2,9999999999,POR,3.5,79,79,20,Lawyer,3/26/2021,FALSE,Lewis,TUTTLE,-7.179724503,8.632303656
1175,1176,2,9999999999,HAN,2.25,98,98,7,Lawyer,3/26/2021,FALSE,Randy,LIM,27.64544527,-31.78753719
1176,1177,2,9999999999,BAV,2.5,14,14,15,Doctor,3/26/2021,FALSE,Cullen,ROMANO,-39.539971,-8.47344443
1177,1178,2,9999999999,GMY,2.5,92,92,6,Career,3/26/2021,FALSE,Braydon,ARTHUR,30.06926699,-16.13265913
1178,1179,2,9999999999,BAD,3.5,84,84,4,Doctor,3/26/2021,FALSE,Ezequiel,TREJO,-2.662712074,25.77129103
1179,1180,2,9999999999,SAX,2.5,70,70,5,Career,3/26/2021,FALSE,Jaelyn,KNOWLES,-45.55808333,7.98882761
1180,1181,2,9999999999,WRT,3.75,86,86,5,Doctor,3/26/2021,FALSE,Reece,LYON,33.59414645,-49.8080128
1181,1182,2,9999999999,HSE,1,49,49,1,Career,3/26/2021,FALSE,Jimmy,SHIRLEY,-23.48360799,47.50817371
1182,1183,2,9999999999,HSG,2,93,93,8,Lawyer,3/26/2021,FALSE,Demi,QUINONES,-26.13212773,31.98803007
1183,1184,2,9999999999,MEC,2.75,38,38,22,Lawyer,3/26/2021,FALSE,Crosby,CHILDS,-37.63081594,5.405804865
1184,1185,2,9999999999,AUH,3,19,19,3,Education,3/26/2021,FALSE,Mikaela,DOLAN,5.817720035,-20.64751401
1185,1186,2,9999999999,ITA,2.25,84,84,5,Doctor,3/26/2021,FALSE,Tiana,HEAD,-10.2446294,-13.84483557
1186,1187,2,9999999999,PAP,2.75,44,44,2,Career,3/26/2021,FALSE,Blair,REYNA,-41.55405787,-36.92310441
1187,1188,2,9999999999,SIC,3,20,20,5,Career,3/26/2021,FALSE,Shiloh,SAENZ,13.0156566,34.42154394
1188,1189,2,9999999999,MOD,3,18,18,2,Lawyer,3/26/2021,FALSE,Soren,HASTINGS,38.42023573,-23.74209641
1189,1190,2,9999999999,PMA,2.75,33,33,12,Education,3/26/2021,FALSE,Ariyah,KENNEY,-35.33241709,-11.97726958
1190,1191,2,9999999999,TUS,3.5,45,45,5,Lawyer,3/26/2021,FALSE,Saylor,CANO,-2.947749355,23.03863879
1191,1192,2,9999999999,GRC,3,88,88,6,Education,3/26/2021,FALSE,Uriah,FOREMAN,-10.83078177,7.069859822
1192,1193,2,9999999999,RUS,3,79,79,10,Lawyer,3/26/2021,FALSE,Roger,DENTON,-3.04541311,0.688605522
1193,1194,2,9999999999,SWD,3.25,84,84,15,Lawyer,3/26/2021,FALSE,Nathanael,VILLALOBOS,-30.41043063,-16.47796466
